Division,Field_No,Year,Season,Annual_Rounds,Months_In_Season,Target_Days,Near_Pruning_Flag,Extent_Hect,Age_Months,Days_Since_Last_Pruning,Prune_Cycle_Stage,Soil_pH,Soil_Carbon,Ph_Deviation,Type_VP,Type_SD,Yield_Prev_Year,Yield_Avg_Last3,Yield_Trend_Last3,Field_Productivity,Rainfall_Current,WetDays_Current,Rainfall_Lag1,WetDays_Lag1,Rainfall_Lag2,WetDays_Lag2,Rainfall_Lag3,WetDays_Lag3,Rainfall_Sum_3,Rain_Intensity_Lag1,Leaching_Risk,Growth_Response,Div_LVO,Div_UVO,Div_UDK,Div_LDK,Div_AGO,Target_Lag1,Target_Lag2,Solar_Current,Solar_Lag1,Solar_Lag2,Solar_Rain_Int
UVO,18,2024,23/24,25.0,12,14.4,0,7.0,31.0,1043.0,0.9525114155251142,4.79,2.12,0.2099999999999999,1,0,755.0,1162.6666666666667,-636.0,5285.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,1457.4,7238420.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,18A,2024,23/24,17.0,12,21.1765,0,3.0,24.0,836.0,0.7634703196347032,4.87,2.54,0.1299999999999999,1,0,886.0,1391.3333333333333,-1097.0,2658.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,902.1999999999992,5801840.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,19A,2024,23/24,26.0,12,13.8462,0,5.0,18.0,668.0,0.6100456621004566,4.96,1.99,0.04,1,0,1408.0,1422.3333333333333,309.0,7040.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,277.60000000000025,4635920.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,19B,2024,23/24,27.0,12,13.3333,0,8.0,30.0,1023.0,0.9342465753424658,5.29,2.05,0.29,1,0,994.0,1464.3333333333333,-821.0,7952.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,2012.6,7099620.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,19C,2024,23/24,27.0,12,13.3333,0,5.0,13.0,518.0,0.4730593607305936,4.7,1.86,0.2999999999999998,1,0,1263.0,1272.6666666666667,405.0,6315.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,2081.999999999998,3594920.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,20A,2024,23/24,26.0,12,13.8462,0,6.0,5.0,279.0,0.2547945205479452,5.01,1.05,0.0099999999999997,1,0,923.0,1196.6666666666667,-408.0,5538.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,69.39999999999853,1936260.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,20B,2024,23/24,24.0,12,15.0,0,5.0,12.0,477.0,0.4356164383561643,5.09,1.22,0.0899999999999998,1,0,1405.0,1153.3333333333333,342.0,7025.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,624.599999999999,3310380.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,20C,2024,23/24,21.0,12,17.1429,0,5.0,17.0,617.0,0.5634703196347032,4.55,1.06,0.4500000000000002,1,0,1371.0,1146.0,253.0,6855.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,3123.0000000000014,4281980.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,21,2024,23/24,22.0,12,16.3636,0,6.0,31.0,1040.0,0.9497716894977168,5.11,2.27,0.1100000000000003,1,0,1196.0,1346.0,-71.0,7176.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,763.4000000000023,7217600.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,21A,2024,23/24,15.0,12,24.0,0,5.0,24.0,854.0,0.7799086757990867,4.67,1.63,0.33,1,0,1617.0,1934.3333333333333,-338.0,8085.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,2290.2000000000003,5926760.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,22,2024,23/24,26.0,12,13.8462,0,7.0,18.0,654.0,0.5972602739726027,4.57,2.02,0.4299999999999997,1,0,1782.0,1642.3333333333333,616.0,12474.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,2984.199999999998,4538760.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,48,2024,23/24,25.0,12,14.4,0,6.5,7.0,330.0,0.3013698630136986,5.45,2.82,0.4500000000000002,1,0,550.0,1082.3333333333333,-896.0,3575.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,3123.0000000000014,2290200.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
UVO,48A,2024,23/24,26.0,12,13.8462,0,6.0,6.0,307.0,0.2803652968036529,5.47,1.5,0.4699999999999997,1,0,1049.0,1105.6666666666667,-312.0,6294.0,4662.0,203.0,6940.0,201.0,6341.0,211.0,4440.0,186.0,17721.0,34.527363184079604,3261.7999999999984,2130580.0,0,1,0,0,0,,,4.82136,5.17892,4.8356,35941.7048
